Name,Team,IP,GB%,HR/FB,LD%,GB%,FB%,FB%,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,LD%,GB%,FB%,IFFB%,ERA-,FIP-,xFIP-,NameASCII,PlayerId,MLBAMID
"Jamey Wright","- - -",50,0.50314465,0.13043478,0.20754717,0.50314465,0.28930818,0.6097561,89.52561247,0.07897793,85.47540984,0.0952381,87.23684211,0.14866434,76.12931034,0.06736353,83.86538462,,,,,0.01712329,0.20754717,0.50314465,0.28930818,0.08695652,102.74251049754248,136.14273099245463,129.187331310269,"Jamey Wright",715,124604
"Ethan Martin","PHI",33,0.29292929,0.17391304,0.24242424,0.29292929,0.46464646,0.64018692,92.92457421,0.20249221,84.70769231,,,0.09345794,75.15,0.06386293,85.29268293,,,,,0.00619195,0.24242424,0.29292929,0.46464646,0.08695652,174.5586849636589,159.4130547703705,129.30336687424665,"Ethan Martin",3877,543495
"Lisalverto Bonilla","- - -",37.2,0.46728972,0.17142857,0.20560748,0.46728972,0.3271028,0.5379538,91.66564417,0.06435644,80.56410256,,,0.12046205,78.93150685,0.27722772,84.04166667,,,,,0.00164745,0.20560748,0.46728972,0.3271028,0.11428571,120.84284983776057,140.5476288149984,129.52929951834406,"Lisalverto Bonilla",11266,570810
"Carlos Hernández","KCR",103.1,0.40061162,0.1023622,0.21100917,0.40061162,0.3883792,0.52670455,96.55771305,0.16590909,85.46917808,,,0.19545455,81.42151163,0.06704545,85.95762712,0.04488636,84.98734177,,,,0.21100917,0.40061162,0.3883792,0.07086614,128.31042049490114,119.9654097598613,129.59188930142264,"Carlos Hernandez",22713,672578
"Tanner Scheppers","TEX",18.1,0.54411765,0.19047619,0.14705882,0.54411765,0.30882353,0.73121387,93.73517787,0.21387283,81.7027027,,,,,0.05491329,87.63157895,,,,,,0.14705882,0.54411765,0.30882353,0.23809524,246.38962118118408,164.83670782084852,129.84691663174442,"Tanner Scheppers",10267,489294
"Jake Thompson","PHI",95,0.47118644,0.16666667,0.16271186,0.47118644,0.36610169,0.50307125,91.31127451,0.20638821,83.20958084,0.09889435,89.98757764,0.02825553,79.13043478,0.16339066,84.54135338,,,,,0.00367197,0.16271186,0.47118644,0.36610169,0.08333333,110.43473802272291,139.35563695899168,130.1692827891027,"Jake Thompson",14371,622097
"Carlos Monasterios","LAD",53.1,0.41752577,0.15584416,0.18556701,0.41752577,0.39690722,0.65759162,89.93376414,0.08795812,81.82278481,,,0.09947644,75.54347826,0.15497382,77.62411348,,,,,0.0093361,0.18556701,0.41752577,0.39690722,0.09090909,154.16378957111044,162.1895982862803,130.2910425408873,"Carlos Monasterios",2506,467856
"Miguel Yajure","PIT",15.1,0.44,0.23529412,0.22,0.44,0.34,0.29741379,91.28985507,0.09913793,80.08695652,0.14655172,86.91176471,0.17672414,79.17073171,0.28017241,88.35384615,,,,,,0.22,0.44,0.34,0.11764706,151.6950340753728,165.76828685822895,130.32186818983573,"Miguel Yajure",21111,664337
"Henry Owens","BOS",85,0.3373494,0.09836066,0.17269076,0.3373494,0.48995984,0.58316361,89.01641414,0.04616429,77.83333333,,,0.11269518,71.63194444,0.25797692,77.15384615,,,,,0.00270819,0.17269076,0.3373494,0.48995984,0.14754098,122.3314742899888,123.6850755182378,130.49500993173288,"Henry Owens",13143,596064
"David Hernandez","BAL",141,0.28755365,0.1300813,0.18454936,0.28755365,0.527897,0.65673921,92.97407189,0.10882016,78.20921986,,,0.11416571,80.03728814,0.12027491,84.42675159,,,,,0.01467269,0.18454936,0.28755365,0.527897,0.14634146,122.63019694097439,141.01430237058577,130.94922066459335,"David Hernandez",4259,456696
"Kohei Arihara","TEX",58.2,0.43349754,0.21126761,0.21674877,0.43349754,0.34975369,0.40095694,90.81818182,0.16746411,81.76,0.16937799,87.47457627,0.01722488,74.22222222,0.14832536,81.44516129,0.09665072,82.68316832,,,,0.21674877,0.43349754,0.34975369,0.01408451,181.98219925559823,157.45017078220076,130.96094338908543,"Kohei Arihara",27505,685503
"Ronald Bolaños","- - -",18.1,0.45614035,0.26666667,0.28070175,0.45614035,0.26315789,0.63049853,94.70232558,0.16422287,83.51785714,,,0.15249267,75.25,0.05278592,86.33333333,,,,,,0.28070175,0.45614035,0.26315789,0.06666667,181.93924245740902,160.87723435432207,131.01839739400907,"Ronald Bolanos",20041,671790
"Zach Lee","- - -",10,0.45714286,0.08333333,0.2,0.45714286,0.34285714,0.51111111,89.90217391,0.26111111,87.17021277,,,0.1,73.44444444,0.12777778,83.47826087,,,,,,0.2,0.45714286,0.34285714,0.08333333,168.6584764792255,117.81876690319532,131.1002568307692,"Zach Lee",11468,545346
"Greg Reynolds","- - -",104.2,0.45336788,0.15328467,0.19170984,0.45336788,0.35492228,0.62735562,89.51521298,,,0.10395137,85.51829268,0.15744681,78.5204918,0.1112462,82.43181818,,,,,0.01258993,0.19170984,0.45336788,0.35492228,0.08029197,154.72649203487228,145.38058360527765,131.11287621253692,"Greg Reynolds",5712,453353
"Kyle Cody","TEX",18.1,0.44444444,0.04545455,0.14814815,0.44444444,0.40740741,0.5,94.0974026,0.36363636,83.07142857,,,,,0.13636364,85.95238095,,,,,,0.14814815,0.44444444,0.40740741,0.18181818,43.557063172607094,92.50228650569777,131.22690995673742,"Kyle Cody",19686,621129
"Braden Shipley","ARI",74.2,0.4122449,0.15384615,0.21632653,0.4122449,0.37142857,0.57241379,91.36412316,,,,,0.24291188,79.59305994,0.18467433,84.39004149,,,,,0.00305577,0.21632653,0.4122449,0.37142857,0.02197802,117.09627900505657,138.87884689281418,131.27825851500307,"Braden Shipley",15158,640463
"Ty Taubenheim","- - -",11,0.14705882,0.0625,0.38235294,0.14705882,0.47058824,0.69354839,88.61818182,0.08064516,81.13333333,,,0.02688172,74.4,0.19892473,81.87096774,,,,,0.03108808,0.38235294,0.14705882,0.47058824,0.125,129.51984619797486,115.0505780242541,131.509048392971,"Ty Taubenheim",5561,457458
"Shairon Martis","WSN",104,0.39067055,0.10457516,0.16326531,0.39067055,0.44606414,0.59190958,90.22952477,0.15585961,82.48275862,,,0.0481856,76.2345679,0.20404521,81.64201183,,,,,0.02718334,0.16326531,0.39067055,0.44606414,0.11764706,127.34357551689341,132.2930847264961,131.67915496788854,"Shairon Martis",6781,463017
"Elizardo Ramirez","CIN",14.1,0.36,0.2,0.14,0.36,0.5,0.66233766,89.21323529,,,,,0.19480519,76.76315789,0.14285714,82.48387097,,,,,0.01702128,0.14,0.36,0.5,0.2,191.32269516723724,178.31015961382633,131.95492489610464,"Elizardo Ramirez",1946,430579
"Graham Godfrey","OAK",40,0.37142857,0.10169492,0.20714286,0.37142857,0.42142857,0.69928058,89.90702479,0.10647482,81.63768116,,,0.10791367,75.98571429,0.08633094,82.27586207,,,,,0.00286944,0.20714286,0.37142857,0.42142857,0.06779661,135.90053031898066,133.47651481542152,131.96261544438795,"Graham Godfrey",3128,453232
"Manny Bañuelos","- - -",60,0.34536082,0.18987342,0.24742268,0.34536082,0.40721649,0.51183971,90.57829181,0.22586521,85.30769231,,,0.11202186,77.34146341,0.15027322,80.7804878,,,,,0.00546448,0.24742268,0.34536082,0.40721649,0.03797468,159.15482838045665,151.13902692139413,132.1182658899248,"Manny Banuelos",5365,544365
"Cody Martin","- - -",16,0.5,0.4375,0.23333333,0.5,0.26666667,0.54,88.00621118,0.19666667,84.42372881,,,0.22333333,73.94029851,0.04,83.66666667,,,,,,0.23333333,0.5,0.26666667,0,255.618501796323,235.55490565542084,132.12613590394733,"Cody Martin",12182,592533
"Zach Logue","OAK",49.1,0.27848101,0.13253012,0.19620253,0.27848101,0.52531646,0.50059453,90.07125891,0.15219976,77.5078125,0.20689655,85.86206897,,,0.14030916,81.92372881,,,,,,0.19620253,0.27848101,0.52531646,0.13253012,167.34506601681204,146.899757153481,132.2720079974247,"Zach Logue",20231,656657
"Brooks Raley","CHC",24.1,0.37931034,0.20588235,0.22988506,0.37931034,0.3908046,0.49638554,88.24757282,,,0.28674699,85.2605042,0.12289157,75.96078431,0.0939759,82.82051282,,,,,,0.22988506,0.37931034,0.3908046,0.08823529,202.18594316515507,174.43065366859022,132.35863935070984,"Brooks Raley",10061,548384
"Deck McGuire","- - -",17.2,0.2962963,0.17857143,0.18518519,0.2962963,0.51851852,0.56473829,92.60784314,0.19559229,83.74647887,,,0.11294766,76.24390244,0.12672176,86.30434783,,,,,,0.18518519,0.2962963,0.51851852,0.07142857,177.93066957278117,152.79967349547803,132.46977680250575,"Deck McGuire",11596,592547
"Cody Ponce","PIT",20.1,0.36363636,0.17241379,0.1969697,0.36363636,0.43939394,0.47338936,92.83431953,0.07002801,83.24,0.19047619,88.72058824,0.20168067,78.43055556,0.06442577,84.56521739,,,,,,0.1969697,0.36363636,0.43939394,0.13793103,133.1714042792837,144.28077259028112,132.52083779527064,"Cody Ponce",17920,664074
"Radhames Liz","BAL",97.2,0.32817337,0.12751678,0.21052632,0.32817337,0.46130031,0.67650273,93.81574539,0.17868852,81.78996865,,,,,0.14480874,85.55905512,,,,,0.01240561,0.21052632,0.32817337,0.46130031,0.12080537,164.80633554175802,139.60753093485457,132.61018367226762,"Radhames Liz",5843,467785
"Pedro Hernandez","- - -",61,0.4254386,0.14117647,0.20175439,0.4254386,0.37280702,0.57737557,88.5984252,,,0.15565611,84.01162791,0.08325792,74.92391304,0.18371041,82.93564356,,,,,0.00360685,0.20175439,0.4254386,0.37280702,0.07058824,191.83231138866478,146.82243276823138,132.6537863192169,"Pedro Hernandez",4578,517060
"Yunesky Maya","WSN",51,0.36516854,0.08695652,0.24719101,0.36516854,0.38764045,0.54275534,88.97368421,0.195962,80.87804878,,,0.12945368,69.62135922,0.10095012,81.47619048,0.03087886,80.95833333,,,0.00824499,0.24719101,0.36516854,0.38764045,0.05797101,144.09065355223777,128.96184590843876,132.70304665184767,"Yunesky Maya",11420,493337
"Yefry Ramírez","BAL",56.2,0.31736527,0.15,0.20359281,0.31736527,0.47904192,0.52208481,92.50338983,0.22261484,87.3452381,,,,,0.25530035,86.16955017,,,,,0.00088339,0.20359281,0.31736527,0.47904192,0.15,165.89401839633456,135.9791826135226,132.71838812813814,"Yefry Ramirez",15655,606162
"Steve Trachsel","- - -",191.2,0.40707965,0.10035842,0.18141593,0.40707965,0.41150442,0.48456888,86.18484848,,,,,0.21380846,76.21368948,0.04867961,79.4,0.25294305,80.93689986,,,0.02952938,0.18141593,0.40707965,0.41150442,0.0609319,123.5522906546634,129.9903909002313,132.80469274764124,"Steve Trachsel",898,123431
"Randy Vásquez","NYY",22.1,0.375,0.11111111,0.203125,0.375,0.421875,0.44931507,94.4695122,,,0.20821918,88.22368421,0.23013699,80.58333333,0.11232877,87.97560976,,,,,,0.203125,0.375,0.421875,0.18518519,57.54465816099194,125.81163954272265,132.94360278158302,"Randy Vasquez",24719,681190
"Alfredo Aceves","- - -",77.2,0.43478261,0.10416667,0.18577075,0.43478261,0.37944664,0.46213895,91.22241087,,,0.20530835,88.97286822,0.15612802,80.33668342,0.15222482,83.234375,0.02419984,85.90322581,,,0.003885,0.18577075,0.43478261,0.37944664,0.10416667,100.49146705189155,135.91307952790868,133.00055042932104,"Alfredo Aceves",5164,469686
"Walter Silva","SDP",24.2,0.45744681,0.13333333,0.22340426,0.45744681,0.31914894,0.52783505,87.82608696,0.2556701,81.72649573,,,0.13608247,74.87301587,0.08041237,81.52777778,,,,,0.00205761,0.22340426,0.45744681,0.31914894,0.16666667,228.6936488567752,150.62615971747672,133.06568155085978,"Walter Silva",5157,477581
"Brett Kennedy","- - -",36.2,0.39837398,0.12765957,0.2195122,0.39837398,0.38211382,0.66716867,91.69300226,0.19427711,82.57364341,,,0.0060241,78.25,0.13253012,83.19318182,,,,,0.00150602,0.2195122,0.39837398,0.38211382,0.0212766,146.9307930013289,134.64720334063608,133.1145360925305,"Brett Kennedy",17877,664028
"Riley Smith","ARI",25,0.44,0.08823529,0.22,0.44,0.34,0.59317585,92.54424779,0.0839895,82.125,,,0.10761155,79,0.2152231,86.56097561,,,,,,0.22,0.44,0.34,0.05882353,188.00740706498632,117.22759004871186,133.33435312683258,"Riley Smith",19826,642092
"Drew Rom","STL",26,0.43820225,0.12820513,0.12359551,0.43820225,0.43820225,0.69061876,89.23121387,0.21756487,79,,,,,0.00399202,82,0.08782435,83.18181818,,,0.00199203,0.12359551,0.43820225,0.43820225,0,162.38691229605743,136.2235453608587,133.36865728329911,"Drew Rom",24602,680723
"Casey Crosby","DET",12.1,0.51282051,0.2,0.23076923,0.51282051,0.25641026,0.53526971,89.96825397,,,0.0746888,88,0.22406639,75.90740741,0.1659751,80.69230769,,,,,,0.23076923,0.51282051,0.25641026,0.1,227.51325193841888,154.52420908575243,133.413799779753,"Casey Crosby",5261,518582
"Paul Clemens","- - -",94.1,0.37828947,0.12318841,0.16776316,0.37828947,0.45394737,0.6640574,91.57269155,,,,,0.26223092,74.46517413,0.07371168,83.32743363,,,,,,0.16776316,0.37828947,0.45394737,0.08695652,102.0859400450313,135.55558093290034,133.492570039561,"Paul Clemens",8037,518560
"Tyler Clippard","- - -",46.2,0.32214765,0.12941176,0.10738255,0.32214765,0.5704698,0.5746988,88.30593607,,,0.00722892,83.33333333,0.12048193,74.05555556,0.26506024,78.0625,0.03253012,81.51851852,,,0.02235294,0.10738255,0.32214765,0.5704698,0.16470588,138.03688095672598,145.50584907527818,133.66183893498885,"Tyler Clippard",5640,461325
"Allen Webster","- - -",112.1,0.45303867,0.13492063,0.19889503,0.45303867,0.3480663,0.61129032,92.4116095,0.13924731,84.24324324,,,0.0188172,77.28571429,0.23064516,84.2004662,,,,,0.00214592,0.19889503,0.45303867,0.3480663,0.13492063,150.56377701321028,146.68330922763758,133.83918330829337,"Allen Webster",3993,543903
"Eric Hurley","TEX",24.2,0.21686747,0.10638298,0.21686747,0.21686747,0.56626506,0.61872146,90.13483146,0.25342466,82.70909091,,,,,0.12785388,80.58181818,,,,,0.00680272,0.21686747,0.21686747,0.56626506,0.08510638,121.83135894349024,134.0319429800071,134.0143223486966,"Eric Hurley",8364,457922
"Daniel Corcino","CIN",16,0.31818182,0,0.20454545,0.31818182,0.47727273,0.60769231,88.94936709,0.29615385,81.12987013,,,,,0.09615385,83.64,,,,,,0.20454545,0.31818182,0.47727273,0.23809524,90.93410066195487,87.07196094656781,134.11741279878896,"Daniel Corcino",9266,542289
"Griffin Jax","MIN",69.1,0.32420091,0.15789474,0.15525114,0.32420091,0.52054795,0.45486111,92.8148855,0.33159722,83.33507853,,,0.08767361,79.89108911,0.12586806,85.94482759,,,,,0.00347222,0.15525114,0.32420091,0.52054795,0.07017544,142.76053876959892,146.98496358329598,134.30718241111276,"Griffin Jax",20253,643377
"Dallas Beeler","CHC",19.1,0.62295082,0,0.1147541,0.62295082,0.26229508,0.43839542,89.49673203,,,0.36389685,88.43307087,0.14613181,78.82352941,,,0.05157593,84.83333333,,,0.02513966,0.1147541,0.62295082,0.26229508,0.125,157.78518805122266,104.74986244426792,134.3880223449958,"Dallas Beeler",11471,542923
"Dario Agrazal","PIT",71.1,0.39917695,0.15625,0.20576132,0.39917695,0.39506173,0.66992883,91.18882979,0.18327402,83.09223301,,,0.00355872,80.75,0.14323843,85.83229814,,,,,0.0017762,0.20576132,0.39917695,0.39506173,0.07291667,116.27596448404276,136.23699550635996,134.4080657244023,"Dario Agrazal",15821,642607
"Kyle Weiland","- - -",39.1,0.40875912,0.18867925,0.20437956,0.40875912,0.38686131,0.57425743,91.84197531,,,0.23479491,85.67878788,0.11315417,77.91025641,0.07779349,83.62962963,,,,,0.00282087,0.20437956,0.40875912,0.38686131,0.11320755,188.6025794839975,173.1409353477,134.64248696276152,"Kyle Weiland",7874,475095
"Tyler Cravy","MIL",38,0.39166667,0.17391304,0.225,0.39166667,0.38333333,0.54204204,90.47645429,0.14714715,84.15306122,,,0.08558559,78.33333333,0.22522523,84.10666667,,,,,0.00149925,0.225,0.39166667,0.38333333,0.08695652,163.87706315725566,153.20829056482148,134.77035075607654,"Tyler Cravy",10770,572788
"Esteban Loaiza","- - -",48.2,0.22699387,0.14457831,0.26380368,0.22699387,0.50920245,0.5374677,85.80886427,0.01937984,80.07142857,0.35142119,81.89333333,0.00387597,74.66666667,0.07881137,78.21428571,0.00904393,76.28571429,,,0.03128911,0.26380368,0.22699387,0.50920245,0.14457831,150.84287276771897,160.55882989803638,134.93999014939996,"Esteban Loaiza",1310,117842
"T.J. Zeuch","- - -",40,0.50666667,0.20833333,0.17333333,0.50666667,0.32,0.51783355,92.5255102,0.22324967,82.26627219,0.10171731,86.51948052,0.02906209,75.86363636,0.12813738,84.03092784,,,,,,0.17333333,0.50666667,0.32,0.04166667,164.07860908684566,159.55697514330691,135.00405391650858,"T.J. Zeuch",19269,643615
"Jordan Tata","DET",14,0.30434783,0.05,0.26086957,0.30434783,0.43478261,0.72489083,88.82467532,0.01310044,80.66666667,,,0.13537118,78.09677419,0.12663755,81.48275862,,,,,0.0212766,0.26086957,0.30434783,0.43478261,0.1,169.46168046039233,115.3077337223303,135.1630489399529,"Jordan Tata",5999,450265
"Adam Loewen","BAL",48.2,0.49333333,0.10909091,0.14,0.49333333,0.36666667,0.60932297,89.48,0.07214206,80.38181818,0.00332963,89,0.21642619,77.73184358,0.09877913,83.20731707,,,,,0.01422319,0.14,0.49333333,0.36666667,0.09090909,115.32780339315373,134.39993404953552,135.36036974638407,"Adam Loewen",2134,429400
"Jackson Kowar","KCR",27.1,0.34408602,0.16216216,0.25806452,0.34408602,0.39784946,0.55348048,95.63496933,0.13752122,83.13580247,,,0.01188455,78.14285714,0.29711375,86.25714286,,,,,,0.25806452,0.34408602,0.39784946,0.08108108,263.2222924405673,146.7780559179098,135.3776186374791,"Jackson Kowar",21549,663804
"Luis Patiño","- - -",90,0.32508834,0.12142857,0.18021201,0.32508834,0.49469965,0.62234366,95.4097561,0.26350941,85.47926267,,,0.04128719,77.94117647,0.07285974,86.825,,,,,0.00607165,0.18021201,0.32508834,0.49469965,0.12142857,137.80522760322077,137.5601461645369,135.55506604262007,"Luis Patino",22815,672715
"Andrew Moore","SEA",56,0.26903553,0.14705882,0.21319797,0.26903553,0.5177665,0.53526012,90.70995671,0.12947977,81.46428571,,,0.15722543,75.51470588,0.17803468,81.37662338,,,,,,0.21319797,0.26903553,0.5177665,0.10784314,129.21314576833424,142.8424272863546,135.59510435842003,"Andrew Moore",17553,621058
"Daniel Barone","FLA",25.1,0.34,0.22727273,0.22,0.34,0.44,0.67634855,87.79032258,0.03319502,80.9375,,,0.17012448,79.84415584,0.12033195,82.10526316,,,,,0.00823045,0.22,0.34,0.44,0.06818182,193.2393263000624,205.46571027118512,135.86478775463388,"Daniel Barone",7652,458524
"Ljay Newsome","SEA",14.2,0.31578947,0.24,0.24561404,0.31578947,0.43859649,0.53816794,91.56028369,,,,,0.21755725,77.14035088,0.24427481,85.046875,,,,,0.01526718,0.24561404,0.31578947,0.43859649,0.08,234.6180277027055,189.09182983525395,135.9412838854238,"Ljay Newsome",19942,664714
"Max Kranick","PIT",38.2,0.33064516,0.07407407,0.23387097,0.33064516,0.43548387,0.48813056,94.2006079,0.31305638,87.95260664,,,0.12462908,79.63095238,0.07418398,87.48,,,,,0.01780415,0.23387097,0.33064516,0.43548387,0.18518519,147.65301003692792,109.36392897797327,136.0403498678452,"Max Kranick",22175,668820
"Anthony Vasquez","SEA",29.1,0.35897436,0.27083333,0.23076923,0.35897436,0.41025641,0.57116788,85.21935484,,,,,0.11131387,69.4,0.31751825,73.7183908,,,,,0.01615799,0.23076923,0.35897436,0.41025641,0.125,232.6830170634363,235.0299390767427,136.17876493953437,"Anthony Vasquez",6577,457786
"Jimmy Lambert","CHW",19.1,0.33333333,0.1,0.19047619,0.33333333,0.47619048,0.50145773,93.48255814,0.20991254,82.5,,,0.07580175,75.76923077,0.21282799,84.84931507,,,,,,0.19047619,0.33333333,0.47619048,0.1,100.65958767190831,117.5458693308151,136.2012257336367,"Jimmy Lambert",19541,669424
"Chris Lambert","DET",11.2,0.26086957,0.08695652,0.23913043,0.26086957,0.5,0.51666667,89.41935484,0.175,78.69047619,,,0.07916667,78.21052632,0.22916667,79.41818182,,,,,0.00826446,0.23913043,0.26086957,0.5,0.17391304,140.24099843963205,126.9874915082566,136.22606906784677,"Chris Lambert",8047,461836
"Tucker Davidson","- - -",72,0.43555556,0.13414634,0.2,0.43555556,0.36444444,0.45669935,92.95169946,0.41830065,86.64257813,,,0.08823529,78.28703704,0.03676471,85.4,,,,,,0.2,0.43555556,0.36444444,0.04878049,135.70460082919493,140.20572044927087,136.35877299953546,"Tucker Davidson",19871,656353
"Kirk Saarloos","- - -",12.2,0.5,0.13636364,0.09259259,0.5,0.40740741,0.58590308,84.53125,0.01762115,78.75,0.18061674,83.40625,0.09251101,76,0.12334802,81.75,,,,,0.05020921,0.09259259,0.5,0.40740741,0.04545455,254.58381858729874,153.14423827678897,136.4357474847637,"Kirk Saarloos",1516,424164
"Daryl Thompson","CIN",14.1,0.4,0.14285714,0.21818182,0.4,0.38181818,0.64210526,91.76870748,0.05964912,82.125,,,0.04561404,67.18181818,0.25263158,81.23076923,,,,,,0.21818182,0.4,0.38181818,0.04761905,156.8262504146332,150.37765490203986,136.76904654916956,"Daryl Thompson",6603,444354
